creator_id,mod_count,total_subscriptions,avg_subscriptions,median_subscriptions,avg_positive_rate,avg_maintenance_days,tag_breadth,author_rank,productivity_bucket,share_of_total_subscriptions_pct,cumulative_subscriptions,cumulative_share_pct,concentration_band
76561199072783639,1,10,10.0,10.0,1.0,0.0,2,8178,1,0.0,273233035,99.9978,others
76561199108754653,1,10,10.0,10.0,,0.0,2,8179,1,0.0,273233045,99.9978,others
76561199131908758,1,10,10.0,10.0,,5.0,1,8180,1,0.0,273233055,99.9978,others
76561199133310958,1,10,10.0,10.0,,0.0,2,8181,1,0.0,273233065,99.9978,others
76561199157679831,1,10,10.0,10.0,,1.0,2,8182,1,0.0,273233075,99.9978,others
76561199176918104,1,10,10.0,10.0,1.0,0.0,2,8183,1,0.0,273233085,99.9978,others
76561199203373675,1,10,10.0,10.0,1.0,59.0,2,8184,1,0.0,273233095,99.9978,others
76561199205565989,1,10,10.0,10.0,0.0,0.0,2,8185,1,0.0,273233105,99.9978,others
76561199209067077,1,10,10.0,10.0,,1.0,2,8186,1,0.0,273233115,99.9978,others
76561199224676500,1,10,10.0,10.0,,0.0,2,8187,1,0.0,273233125,99.9978,others
76561199341605811,1,10,10.0,10.0,0.0,131.0,2,8188,1,0.0,273233135,99.9978,others
76561199351786330,1,10,10.0,10.0,,0.0,1,8189,1,0.0,273233145,99.9978,others
76561199394535173,1,10,10.0,10.0,1.0,0.0,2,8190,1,0.0,273233155,99.9978,others
76561199496624256,1,10,10.0,10.0,,0.0,2,8191,1,0.0,273233165,99.9978,others
76561199587834401,1,10,10.0,10.0,,0.0,5,8192,1,0.0,273233175,99.9978,others
76561199633677552,1,10,10.0,10.0,1.0,0.0,2,8193,1,0.0,273233185,99.9978,others
76561199816652718,1,10,10.0,10.0,1.0,2.0,2,8194,1,0.0,273233195,99.9978,others
76561198952159735,6,9,1.5,1.5,,8.0,2,8195,4-9,0.0,273233204,99.9978,others
76561198281899062,4,9,2.25,1.5,0.0,0.0,2,8196,4-9,0.0,273233213,99.9978,others
76561198852435146,4,9,2.25,2.0,,0.0,2,8197,4-9,0.0,273233222,99.9978,others
76561198196026678,3,9,3.0,1.0,,8.67,1,8198,2-3,0.0,273233231,99.9978,others
76561198828784112,3,9,3.0,2.0,,3.67,2,8199,2-3,0.0,273233240,99.9978,others
76561198930612724,3,9,3.0,3.0,,0.0,2,8200,2-3,0.0,273233249,99.9978,others
76561199256033743,3,9,3.0,3.0,,0.0,2,8201,2-3,0.0,273233258,99.9978,others
76561198009278599,2,9,4.5,4.5,,650.0,1,8202,2-3,0.0,273233267,99.9978,others
76561198096361947,2,9,4.5,4.5,,0.0,2,8203,2-3,0.0,273233276,99.9978,others
76561198118816144,2,9,4.5,4.5,0.0,0.0,1,8204,2-3,0.0,273233285,99.9978,others
76561198186674394,2,9,4.5,4.5,,0.0,2,8205,2-3,0.0,273233294,99.9978,others
76561198286081242,2,9,4.5,4.5,,46.5,2,8206,2-3,0.0,273233303,99.9979,others
76561198835266060,2,9,4.5,4.5,0.0,0.0,1,8207,2-3,0.0,273233312,99.9979,others
76561198930729771,2,9,4.5,4.5,,0.0,2,8208,2-3,0.0,273233321,99.9979,others
76561198960774746,2,9,4.5,4.5,,7.5,2,8209,2-3,0.0,273233330,99.9979,others
76561199036739991,2,9,4.5,4.5,1.0,2.5,2,8210,2-3,0.0,273233339,99.9979,others
76561199040723986,2,9,4.5,4.5,,4.5,1,8211,2-3,0.0,273233348,99.9979,others
76561199074270903,2,9,4.5,4.5,,0.0,3,8212,2-3,0.0,273233357,99.9979,others
76561199105961150,2,9,4.5,4.5,1.0,0.0,1,8213,2-3,0.0,273233366,99.9979,others
76561197964372104,1,9,9.0,9.0,,1260.0,2,8214,1,0.0,273233375,99.9979,others
76561198011422779,1,9,9.0,9.0,1.0,261.0,4,8215,1,0.0,273233384,99.9979,others
76561198015838673,1,9,9.0,9.0,,0.0,1,8216,1,0.0,273233393,99.9979,others
76561198017759993,1,9,9.0,9.0,,0.0,2,8217,1,0.0,273233402,99.9979,others
76561198031464865,1,9,9.0,9.0,0.0,0.0,1,8218,1,0.0,273233411,99.9979,others
76561198050900898,1,9,9.0,9.0,,0.0,2,8219,1,0.0,273233420,99.9979,others
76561198060588250,1,9,9.0,9.0,0.3333,2.0,2,8220,1,0.0,273233429,99.9979,others
76561198071229837,1,9,9.0,9.0,1.0,209.0,1,8221,1,0.0,273233438,99.9979,others
76561198073372143,1,9,9.0,9.0,0.0,3.0,2,8222,1,0.0,273233447,99.9979,others
76561198081426786,1,9,9.0,9.0,1.0,204.0,2,8223,1,0.0,273233456,99.9979,others
76561198082861611,1,9,9.0,9.0,,0.0,1,8224,1,0.0,273233465,99.9979,others
76561198091625274,1,9,9.0,9.0,,0.0,1,8225,1,0.0,273233474,99.9979,others
76561198094909142,1,9,9.0,9.0,1.0,0.0,1,8226,1,0.0,273233483,99.9979,others
76561198095241453,1,9,9.0,9.0,1.0,1.0,7,8227,1,0.0,273233492,99.9979,others
76561198098361151,1,9,9.0,9.0,,2.0,3,8228,1,0.0,273233501,99.9979,others
76561198099913495,1,9,9.0,9.0,,0.0,2,8229,1,0.0,273233510,99.9979,others
76561198104382123,1,9,9.0,9.0,1.0,0.0,1,8230,1,0.0,273233519,99.9979,others
76561198106457811,1,9,9.0,9.0,1.0,0.0,3,8231,1,0.0,273233528,99.9979,others
76561198108886983,1,9,9.0,9.0,,0.0,3,8232,1,0.0,273233537,99.9979,others
76561198117952405,1,9,9.0,9.0,0.8,0.0,2,8233,1,0.0,273233546,99.9979,others
76561198119385249,1,9,9.0,9.0,,0.0,1,8234,1,0.0,273233555,99.9979,others
76561198120746979,1,9,9.0,9.0,1.0,1.0,3,8235,1,0.0,273233564,99.9979,others
76561198126123930,1,9,9.0,9.0,0.0,0.0,1,8236,1,0.0,273233573,99.998,others
76561198144209915,1,9,9.0,9.0,1.0,0.0,2,8237,1,0.0,273233582,99.998,others
76561198158289879,1,9,9.0,9.0,0.5,0.0,1,8238,1,0.0,273233591,99.998,others
76561198162091647,1,9,9.0,9.0,0.0,0.0,4,8239,1,0.0,273233600,99.998,others
76561198166233030,1,9,9.0,9.0,,0.0,2,8240,1,0.0,273233609,99.998,others
76561198174982661,1,9,9.0,9.0,1.0,0.0,2,8241,1,0.0,273233618,99.998,others
76561198190854845,1,9,9.0,9.0,1.0,13.0,2,8242,1,0.0,273233627,99.998,others
76561198191230146,1,9,9.0,9.0,1.0,0.0,2,8243,1,0.0,273233636,99.998,others
76561198192746958,1,9,9.0,9.0,,2.0,2,8244,1,0.0,273233645,99.998,others
76561198197956018,1,9,9.0,9.0,,0.0,2,8245,1,0.0,273233654,99.998,others
76561198240382786,1,9,9.0,9.0,0.0,0.0,2,8246,1,0.0,273233663,99.998,others
76561198245363396,1,9,9.0,9.0,,6.0,1,8247,1,0.0,273233672,99.998,others
76561198261922173,1,9,9.0,9.0,,0.0,1,8248,1,0.0,273233681,99.998,others
76561198268137184,1,9,9.0,9.0,,0.0,3,8249,1,0.0,273233690,99.998,others
76561198274386004,1,9,9.0,9.0,,0.0,2,8250,1,0.0,273233699,99.998,others
76561198276810705,1,9,9.0,9.0,1.0,0.0,5,8251,1,0.0,273233708,99.998,others
76561198278474790,1,9,9.0,9.0,,26.0,2,8252,1,0.0,273233717,99.998,others
76561198283827203,1,9,9.0,9.0,,0.0,2,8253,1,0.0,273233726,99.998,others
76561198290762480,1,9,9.0,9.0,,36.0,2,8254,1,0.0,273233735,99.998,others
76561198303280341,1,9,9.0,9.0,1.0,1.0,2,8255,1,0.0,273233744,99.998,others
76561198323803288,1,9,9.0,9.0,,0.0,2,8256,1,0.0,273233753,99.998,others
76561198351667325,1,9,9.0,9.0,,0.0,2,8257,1,0.0,273233762,99.998,others
76561198356464588,1,9,9.0,9.0,,0.0,1,8258,1,0.0,273233771,99.998,others
76561198362363739,1,9,9.0,9.0,,0.0,1,8259,1,0.0,273233780,99.998,others
76561198369990744,1,9,9.0,9.0,,0.0,2,8260,1,0.0,273233789,99.998,others
76561198385511233,1,9,9.0,9.0,,0.0,2,8261,1,0.0,273233798,99.998,others
76561198391962168,1,9,9.0,9.0,,0.0,1,8262,1,0.0,273233807,99.998,others
76561198394025861,1,9,9.0,9.0,0.0,5.0,2,8263,1,0.0,273233816,99.998,others
76561198397997756,1,9,9.0,9.0,1.0,0.0,1,8264,1,0.0,273233825,99.998,others
76561198400354977,1,9,9.0,9.0,1.0,1.0,3,8265,1,0.0,273233834,99.998,others
76561198414935444,1,9,9.0,9.0,1.0,0.0,2,8266,1,0.0,273233843,99.998,others
76561198424807548,1,9,9.0,9.0,,0.0,14,8267,1,0.0,273233852,99.9981,others
76561198434890099,1,9,9.0,9.0,,0.0,2,8268,1,0.0,273233861,99.9981,others
76561198442139827,1,9,9.0,9.0,0.5,65.0,4,8269,1,0.0,273233870,99.9981,others
76561198452960452,1,9,9.0,9.0,,0.0,2,8270,1,0.0,273233879,99.9981,others
76561198453170959,1,9,9.0,9.0,,7.0,1,8271,1,0.0,273233888,99.9981,others
76561198833570286,1,9,9.0,9.0,,0.0,2,8272,1,0.0,273233897,99.9981,others
76561198842380705,1,9,9.0,9.0,,768.0,2,8273,1,0.0,273233906,99.9981,others
76561198850281489,1,9,9.0,9.0,,701.0,2,8274,1,0.0,273233915,99.9981,others
76561198852203954,1,9,9.0,9.0,1.0,0.0,2,8275,1,0.0,273233924,99.9981,others
76561198863116084,1,9,9.0,9.0,1.0,141.0,1,8276,1,0.0,273233933,99.9981,others
76561198864297555,1,9,9.0,9.0,1.0,6.0,2,8277,1,0.0,273233942,99.9981,others
76561198869607678,1,9,9.0,9.0,,5.0,3,8278,1,0.0,273233951,99.9981,others
76561198869634730,1,9,9.0,9.0,,0.0,1,8279,1,0.0,273233960,99.9981,others
76561198870163756,1,9,9.0,9.0,0.5,652.0,4,8280,1,0.0,273233969,99.9981,others
76561198877277259,1,9,9.0,9.0,1.0,0.0,2,8281,1,0.0,273233978,99.9981,others
76561198910596402,1,9,9.0,9.0,0.6667,0.0,2,8282,1,0.0,273233987,99.9981,others
76561198915306597,1,9,9.0,9.0,1.0,0.0,2,8283,1,0.0,273233996,99.9981,others
76561198955009077,1,9,9.0,9.0,1.0,41.0,2,8284,1,0.0,273234005,99.9981,others
76561198961638784,1,9,9.0,9.0,1.0,0.0,3,8285,1,0.0,273234014,99.9981,others
76561198974255508,1,9,9.0,9.0,,0.0,3,8286,1,0.0,273234023,99.9981,others
76561199018876415,1,9,9.0,9.0,,13.0,3,8287,1,0.0,273234032,99.9981,others
76561199022048570,1,9,9.0,9.0,1.0,25.0,2,8288,1,0.0,273234041,99.9981,others
76561199073366348,1,9,9.0,9.0,1.0,0.0,2,8289,1,0.0,273234050,99.9981,others
76561199107176662,1,9,9.0,9.0,1.0,0.0,1,8290,1,0.0,273234059,99.9981,others
76561199122647412,1,9,9.0,9.0,,0.0,2,8291,1,0.0,273234068,99.9981,others
76561199136244652,1,9,9.0,9.0,,0.0,3,8292,1,0.0,273234077,99.9981,others
76561199152051423,1,9,9.0,9.0,,0.0,2,8293,1,0.0,273234086,99.9981,others
76561199156233790,1,9,9.0,9.0,,4.0,2,8294,1,0.0,273234095,99.9981,others
76561199202238619,1,9,9.0,9.0,,0.0,1,8295,1,0.0,273234104,99.9981,others
76561199239315187,1,9,9.0,9.0,0.3333,1.0,5,8296,1,0.0,273234113,99.9981,others
76561199426139477,1,9,9.0,9.0,1.0,0.0,2,8297,1,0.0,273234122,99.9982,others
76561199570812244,1,9,9.0,9.0,,0.0,1,8298,1,0.0,273234131,99.9982,others
76561199671622759,1,9,9.0,9.0,,0.0,1,8299,1,0.0,273234140,99.9982,others
76561199735626264,1,9,9.0,9.0,,0.0,1,8300,1,0.0,273234149,99.9982,others
76561199754989158,1,9,9.0,9.0,,0.0,1,8301,1,0.0,273234158,99.9982,others
76561198094578321,7,8,1.14,1.0,1.0,0.0,5,8302,4-9,0.0,273234166,99.9982,others
76561198049749353,4,8,2.0,2.0,,11.0,2,8303,4-9,0.0,273234174,99.9982,others
76561198080250203,4,8,2.0,2.0,,0.0,2,8304,4-9,0.0,273234182,99.9982,others
76561198287483245,4,8,2.0,2.0,,0.0,2,8305,4-9,0.0,273234190,99.9982,others
76561198850119413,3,8,2.67,1.0,,234.67,2,8306,2-3,0.0,273234198,99.9982,others
76561198979063908,3,8,2.67,3.0,,0.0,1,8307,2-3,0.0,273234206,99.9982,others
76561199115018136,3,8,2.67,3.0,0.5,0.0,3,8308,2-3,0.0,273234214,99.9982,others
76561198065366767,2,8,4.0,4.0,0.0,0.0,2,8309,2-3,0.0,273234222,99.9982,others
76561198175614681,2,8,4.0,4.0,,0.0,2,8310,2-3,0.0,273234230,99.9982,others
76561198344446549,2,8,4.0,4.0,,0.0,3,8311,2-3,0.0,273234238,99.9982,others
76561198802973873,2,8,4.0,4.0,,0.5,1,8312,2-3,0.0,273234246,99.9982,others
76561198879182494,2,8,4.0,4.0,,31.0,6,8313,2-3,0.0,273234254,99.9982,others
76561198882782508,2,8,4.0,4.0,,365.5,3,8314,2-3,0.0,273234262,99.9982,others
76561198941320143,2,8,4.0,4.0,1.0,3.0,2,8315,2-3,0.0,273234270,99.9982,others
76561198974145461,2,8,4.0,4.0,0.0,1.5,3,8316,2-3,0.0,273234278,99.9982,others
76561199021272107,2,8,4.0,4.0,,0.0,2,8317,2-3,0.0,273234286,99.9982,others
76561199024974893,2,8,4.0,4.0,,0.0,3,8318,2-3,0.0,273234294,99.9982,others
76561199042163933,2,8,4.0,4.0,,0.0,2,8319,2-3,0.0,273234302,99.9982,others
76561199103113006,2,8,4.0,4.0,0.0,0.0,1,8320,2-3,0.0,273234310,99.9982,others
76561199226812982,2,8,4.0,4.0,,0.0,2,8321,2-3,0.0,273234318,99.9982,others
76561197988021574,1,8,8.0,8.0,,0.0,1,8322,1,0.0,273234326,99.9982,others
76561198004854664,1,8,8.0,8.0,0.0,0.0,2,8323,1,0.0,273234334,99.9982,others
76561198008265028,1,8,8.0,8.0,0.0,1.0,1,8324,1,0.0,273234342,99.9982,others
76561198026469706,1,8,8.0,8.0,0.0,1.0,2,8325,1,0.0,273234350,99.9982,others
76561198030189894,1,8,8.0,8.0,,0.0,2,8326,1,0.0,273234358,99.9982,others
76561198031873975,1,8,8.0,8.0,,0.0,2,8327,1,0.0,273234366,99.9982,others
76561198033990614,1,8,8.0,8.0,0.0,3.0,2,8328,1,0.0,273234374,99.9982,others
76561198034642508,1,8,8.0,8.0,0.0,0.0,2,8329,1,0.0,273234382,99.9982,others
76561198041488644,1,8,8.0,8.0,1.0,749.0,1,8330,1,0.0,273234390,99.9982,others
76561198055052005,1,8,8.0,8.0,,65.0,2,8331,1,0.0,273234398,99.9983,others
76561198057685183,1,8,8.0,8.0,,0.0,2,8332,1,0.0,273234406,99.9983,others
76561198068936830,1,8,8.0,8.0,1.0,10.0,1,8333,1,0.0,273234414,99.9983,others
76561198071892535,1,8,8.0,8.0,0.0,0.0,2,8334,1,0.0,273234422,99.9983,others
76561198082244186,1,8,8.0,8.0,1.0,0.0,3,8335,1,0.0,273234430,99.9983,others
76561198097880091,1,8,8.0,8.0,0.5,3.0,2,8336,1,0.0,273234438,99.9983,others
76561198102792967,1,8,8.0,8.0,,18.0,1,8337,1,0.0,273234446,99.9983,others
76561198104259984,1,8,8.0,8.0,,0.0,2,8338,1,0.0,273234454,99.9983,others
76561198107171516,1,8,8.0,8.0,0.5,3.0,2,8339,1,0.0,273234462,99.9983,others
76561198108775380,1,8,8.0,8.0,0.0,0.0,2,8340,1,0.0,273234470,99.9983,others
76561198115242504,1,8,8.0,8.0,,2.0,2,8341,1,0.0,273234478,99.9983,others
76561198124376919,1,8,8.0,8.0,,0.0,2,8342,1,0.0,273234486,99.9983,others
76561198129492861,1,8,8.0,8.0,,2.0,2,8343,1,0.0,273234494,99.9983,others
76561198134033245,1,8,8.0,8.0,0.5,0.0,1,8344,1,0.0,273234502,99.9983,others
76561198147663348,1,8,8.0,8.0,,0.0,2,8345,1,0.0,273234510,99.9983,others
76561198158143391,1,8,8.0,8.0,,0.0,1,8346,1,0.0,273234518,99.9983,others
76561198165421246,1,8,8.0,8.0,0.0,0.0,2,8347,1,0.0,273234526,99.9983,others
76561198173667585,1,8,8.0,8.0,,0.0,2,8348,1,0.0,273234534,99.9983,others
76561198178537878,1,8,8.0,8.0,,1.0,2,8349,1,0.0,273234542,99.9983,others
76561198179398303,1,8,8.0,8.0,1.0,42.0,2,8350,1,0.0,273234550,99.9983,others
76561198207210039,1,8,8.0,8.0,1.0,0.0,3,8351,1,0.0,273234558,99.9983,others
76561198232120780,1,8,8.0,8.0,1.0,0.0,1,8352,1,0.0,273234566,99.9983,others
76561198234837376,1,8,8.0,8.0,1.0,0.0,2,8353,1,0.0,273234574,99.9983,others
76561198243555486,1,8,8.0,8.0,0.5,0.0,2,8354,1,0.0,273234582,99.9983,others
76561198245173272,1,8,8.0,8.0,1.0,0.0,1,8355,1,0.0,273234590,99.9983,others
76561198250447832,1,8,8.0,8.0,,1051.0,2,8356,1,0.0,273234598,99.9983,others
76561198255418050,1,8,8.0,8.0,1.0,437.0,2,8357,1,0.0,273234606,99.9983,others
76561198274058109,1,8,8.0,8.0,,0.0,2,8358,1,0.0,273234614,99.9983,others
76561198274072418,1,8,8.0,8.0,,0.0,1,8359,1,0.0,273234622,99.9983,others
76561198284055086,1,8,8.0,8.0,0.5,0.0,1,8360,1,0.0,273234630,99.9983,others
76561198285740286,1,8,8.0,8.0,0.5,0.0,2,8361,1,0.0,273234638,99.9983,others
76561198289562349,1,8,8.0,8.0,,1.0,1,8362,1,0.0,273234646,99.9983,others
76561198301942214,1,8,8.0,8.0,,0.0,2,8363,1,0.0,273234654,99.9983,others
76561198304454152,1,8,8.0,8.0,1.0,4.0,2,8364,1,0.0,273234662,99.9983,others
76561198309969439,1,8,8.0,8.0,0.6667,0.0,3,8365,1,0.0,273234670,99.9984,others
76561198310066179,1,8,8.0,8.0,1.0,0.0,2,8366,1,0.0,273234678,99.9984,others
76561198333610038,1,8,8.0,8.0,,0.0,1,8367,1,0.0,273234686,99.9984,others
76561198344846558,1,8,8.0,8.0,,0.0,1,8368,1,0.0,273234694,99.9984,others
76561198364181463,1,8,8.0,8.0,,0.0,1,8369,1,0.0,273234702,99.9984,others
76561198365245818,1,8,8.0,8.0,0.0,0.0,2,8370,1,0.0,273234710,99.9984,others
76561198367841026,1,8,8.0,8.0,,0.0,1,8371,1,0.0,273234718,99.9984,others
76561198375517506,1,8,8.0,8.0,0.6667,0.0,2,8372,1,0.0,273234726,99.9984,others
76561198381012226,1,8,8.0,8.0,,0.0,2,8373,1,0.0,273234734,99.9984,others
76561198392659692,1,8,8.0,8.0,0.0,22.0,1,8374,1,0.0,273234742,99.9984,others
76561198394253663,1,8,8.0,8.0,1.0,1.0,1,8375,1,0.0,273234750,99.9984,others
76561198397165097,1,8,8.0,8.0,0.0,0.0,2,8376,1,0.0,273234758,99.9984,others
76561198408609867,1,8,8.0,8.0,,0.0,2,8377,1,0.0,273234766,99.9984,others
76561198415954582,1,8,8.0,8.0,0.0,0.0,2,8378,1,0.0,273234774,99.9984,others
76561198428311552,1,8,8.0,8.0,,3.0,1,8379,1,0.0,273234782,99.9984,others
76561198433614476,1,8,8.0,8.0,,0.0,2,8380,1,0.0,273234790,99.9984,others
76561198443452117,1,8,8.0,8.0,1.0,0.0,1,8381,1,0.0,273234798,99.9984,others
76561198510791936,1,8,8.0,8.0,,0.0,1,8382,1,0.0,273234806,99.9984,others
76561198812774192,1,8,8.0,8.0,1.0,0.0,2,8383,1,0.0,273234814,99.9984,others
76561198824854419,1,8,8.0,8.0,1.0,0.0,2,8384,1,0.0,273234822,99.9984,others
76561198834560903,1,8,8.0,8.0,,0.0,2,8385,1,0.0,273234830,99.9984,others
76561198842389979,1,8,8.0,8.0,,0.0,2,8386,1,0.0,273234838,99.9984,others
76561198847138658,1,8,8.0,8.0,,16.0,1,8387,1,0.0,273234846,99.9984,others
76561198848083530,1,8,8.0,8.0,1.0,85.0,1,8388,1,0.0,273234854,99.9984,others
76561198852313926,1,8,8.0,8.0,,1.0,1,8389,1,0.0,273234862,99.9984,others
76561198856550662,1,8,8.0,8.0,1.0,4.0,3,8390,1,0.0,273234870,99.9984,others
76561198866668084,1,8,8.0,8.0,0.0,0.0,2,8391,1,0.0,273234878,99.9984,others
76561198870147059,1,8,8.0,8.0,,0.0,3,8392,1,0.0,273234886,99.9984,others
76561198884817222,1,8,8.0,8.0,,0.0,2,8393,1,0.0,273234894,99.9984,others
76561198929377825,1,8,8.0,8.0,,0.0,2,8394,1,0.0,273234902,99.9984,others
76561198941388466,1,8,8.0,8.0,0.5,0.0,2,8395,1,0.0,273234910,99.9984,others
76561198957574367,1,8,8.0,8.0,,0.0,2,8396,1,0.0,273234918,99.9984,others
76561198966856288,1,8,8.0,8.0,1.0,75.0,1,8397,1,0.0,273234926,99.9984,others
76561198976328612,1,8,8.0,8.0,,4.0,2,8398,1,0.0,273234934,99.9984,others
76561198977054807,1,8,8.0,8.0,,0.0,2,8399,1,0.0,273234942,99.9985,others
76561198984524299,1,8,8.0,8.0,1.0,0.0,3,8400,1,0.0,273234950,99.9985,others
76561198991721908,1,8,8.0,8.0,,2.0,4,8401,1,0.0,273234958,99.9985,others
76561199009066851,1,8,8.0,8.0,1.0,0.0,2,8402,1,0.0,273234966,99.9985,others
76561199022557726,1,8,8.0,8.0,1.0,1.0,2,8403,1,0.0,273234974,99.9985,others
76561199023615337,1,8,8.0,8.0,1.0,0.0,2,8404,1,0.0,273234982,99.9985,others
76561199047302355,1,8,8.0,8.0,,0.0,2,8405,1,0.0,273234990,99.9985,others
76561199106640153,1,8,8.0,8.0,1.0,0.0,2,8406,1,0.0,273234998,99.9985,others
76561199136940372,1,8,8.0,8.0,,0.0,2,8407,1,0.0,273235006,99.9985,others
76561199160155659,1,8,8.0,8.0,1.0,0.0,3,8408,1,0.0,273235014,99.9985,others
76561199275667626,1,8,8.0,8.0,,2.0,2,8409,1,0.0,273235022,99.9985,others
76561199368579629,1,8,8.0,8.0,,0.0,2,8410,1,0.0,273235030,99.9985,others
76561199376028683,1,8,8.0,8.0,1.0,4.0,2,8411,1,0.0,273235038,99.9985,others
76561199446244847,1,8,8.0,8.0,,0.0,2,8412,1,0.0,273235046,99.9985,others
76561199562533928,1,8,8.0,8.0,1.0,0.0,2,8413,1,0.0,273235054,99.9985,others
76561199689784113,1,8,8.0,8.0,,72.0,2,8414,1,0.0,273235062,99.9985,others
76561198261281739,4,7,1.75,1.5,0.25,0.0,2,8415,4-9,0.0,273235069,99.9985,others
76561199142571243,3,7,2.33,3.0,,0.0,2,8416,2-3,0.0,273235076,99.9985,others
76561199188286165,3,7,2.33,2.0,,0.0,2,8417,2-3,0.0,273235083,99.9985,others
76561198034042443,2,7,3.5,3.5,,1049.0,3,8418,2-3,0.0,273235090,99.9985,others
76561198057104102,2,7,3.5,3.5,1.0,1.0,2,8419,2-3,0.0,273235097,99.9985,others
76561198059316504,2,7,3.5,3.5,,0.0,1,8420,2-3,0.0,273235104,99.9985,others
76561198175653470,2,7,3.5,3.5,,92.5,2,8421,2-3,0.0,273235111,99.9985,others
76561198281834163,2,7,3.5,3.5,,0.0,2,8422,2-3,0.0,273235118,99.9985,others
76561198377265627,2,7,3.5,3.5,,0.0,3,8423,2-3,0.0,273235125,99.9985,others
76561198394536054,2,7,3.5,3.5,0.0,0.5,3,8424,2-3,0.0,273235132,99.9985,others
76561198797248538,2,7,3.5,3.5,0.75,1.5,1,8425,2-3,0.0,273235139,99.9985,others
76561198834131187,2,7,3.5,3.5,,0.0,1,8426,2-3,0.0,273235146,99.9985,others
76561198895961740,2,7,3.5,3.5,1.0,162.0,2,8427,2-3,0.0,273235153,99.9985,others
76561198914293092,2,7,3.5,3.5,,0.0,2,8428,2-3,0.0,273235160,99.9985,others
76561198983648978,2,7,3.5,3.5,,0.0,2,8429,2-3,0.0,273235167,99.9985,others
76561199167850418,2,7,3.5,3.5,,0.0,3,8430,2-3,0.0,273235174,99.9985,others
76561199255707393,2,7,3.5,3.5,,0.0,2,8431,2-3,0.0,273235181,99.9985,others
76561199366131824,2,7,3.5,3.5,,4.0,3,8432,2-3,0.0,273235188,99.9985,others
76561199474672250,2,7,3.5,3.5,,5.0,2,8433,2-3,0.0,273235195,99.9985,others
76561197989310171,1,7,7.0,7.0,,0.0,1,8434,1,0.0,273235202,99.9985,others
76561197996714494,1,7,7.0,7.0,,0.0,2,8435,1,0.0,273235209,99.9985,others
76561197998844781,1,7,7.0,7.0,0.5,0.0,0,8436,1,0.0,273235216,99.9986,others
76561198031613986,1,7,7.0,7.0,1.0,0.0,1,8437,1,0.0,273235223,99.9986,others
76561198038876962,1,7,7.0,7.0,1.0,15.0,1,8438,1,0.0,273235230,99.9986,others
76561198042475205,1,7,7.0,7.0,1.0,0.0,1,8439,1,0.0,273235237,99.9986,others
76561198052293433,1,7,7.0,7.0,0.0,0.0,1,8440,1,0.0,273235244,99.9986,others
76561198057131663,1,7,7.0,7.0,0.5,0.0,2,8441,1,0.0,273235251,99.9986,others
76561198059933852,1,7,7.0,7.0,,0.0,2,8442,1,0.0,273235258,99.9986,others
76561198064818712,1,7,7.0,7.0,0.0,133.0,2,8443,1,0.0,273235265,99.9986,others
76561198066068419,1,7,7.0,7.0,,0.0,1,8444,1,0.0,273235272,99.9986,others
76561198069228362,1,7,7.0,7.0,1.0,43.0,1,8445,1,0.0,273235279,99.9986,others
76561198072786456,1,7,7.0,7.0,,0.0,2,8446,1,0.0,273235286,99.9986,others
76561198074234314,1,7,7.0,7.0,1.0,0.0,2,8447,1,0.0,273235293,99.9986,others
76561198079863417,1,7,7.0,7.0,0.0,0.0,4,8448,1,0.0,273235300,99.9986,others
76561198089539579,1,7,7.0,7.0,,7.0,1,8449,1,0.0,273235307,99.9986,others
76561198093486084,1,7,7.0,7.0,,0.0,2,8450,1,0.0,273235314,99.9986,others
76561198109919025,1,7,7.0,7.0,1.0,0.0,1,8451,1,0.0,273235321,99.9986,others
76561198110628531,1,7,7.0,7.0,,0.0,1,8452,1,0.0,273235328,99.9986,others
76561198112026869,1,7,7.0,7.0,0.0,0.0,2,8453,1,0.0,273235335,99.9986,others
76561198128555097,1,7,7.0,7.0,,280.0,1,8454,1,0.0,273235342,99.9986,others
76561198129860098,1,7,7.0,7.0,,0.0,1,8455,1,0.0,273235349,99.9986,others
76561198135056344,1,7,7.0,7.0,,0.0,2,8456,1,0.0,273235356,99.9986,others
76561198140313876,1,7,7.0,7.0,0.3333,0.0,2,8457,1,0.0,273235363,99.9986,others
76561198157992190,1,7,7.0,7.0,,0.0,2,8458,1,0.0,273235370,99.9986,others
76561198164220134,1,7,7.0,7.0,,0.0,1,8459,1,0.0,273235377,99.9986,others
76561198179759455,1,7,7.0,7.0,,0.0,3,8460,1,0.0,273235384,99.9986,others
76561198207784544,1,7,7.0,7.0,,0.0,3,8461,1,0.0,273235391,99.9986,others
76561198208474525,1,7,7.0,7.0,,0.0,2,8462,1,0.0,273235398,99.9986,others
76561198219099488,1,7,7.0,7.0,,0.0,2,8463,1,0.0,273235405,99.9986,others
76561198226302740,1,7,7.0,7.0,0.0,0.0,1,8464,1,0.0,273235412,99.9986,others
76561198237170026,1,7,7.0,7.0,,5.0,2,8465,1,0.0,273235419,99.9986,others
76561198247926674,1,7,7.0,7.0,,0.0,2,8466,1,0.0,273235426,99.9986,others
76561198250184762,1,7,7.0,7.0,,0.0,2,8467,1,0.0,273235433,99.9986,others
76561198255619957,1,7,7.0,7.0,,0.0,1,8468,1,0.0,273235440,99.9986,others
